ticker,has_any_event,has_listed_event,has_delist_signal_event,has_lifecycle_list_date,has_lifecycle_delist_date,gap_missing_any_event,gap_missing_listed_event,gap_missing_delist_signal_event,gap_missing_lifecycle_list_date,gap_missing_lifecycle_delist_date
AVE,false,false,false,false,false,true,true,true,true,true
AVEO,false,false,false,false,false,true,true,true,true,true
AVG,false,false,false,false,false,true,true,true,true,true
AVGR,false,false,false,false,false,true,true,true,true,true
AVID,false,false,false,false,false,true,true,true,true,true
AVIR,true,true,false,true,false,false,false,true,false,true
AVLR,false,false,false,false,false,true,true,true,true,true
AVNS,true,true,false,true,false,false,false,true,false,true
AVO,true,true,false,true,false,false,false,true,false,true
AVOL,false,false,false,false,false,true,true,true,true,true
AVP,false,false,false,false,false,true,true,true,true,true
AVR,true,true,false,true,false,false,false,true,false,true
AVRO,false,false,false,false,false,true,true,true,true,true
AVTA,false,false,false,false,false,true,true,true,true,true
AVTX,true,false,true,false,false,false,true,false,true,true
AVX,true,true,true,true,true,false,false,false,false,false
AVXL,true,true,false,true,false,false,false,true,false,true
AVXS,false,false,false,false,false,true,true,true,true,true
AVYA,false,false,false,false,false,true,true,true,true,true
AVZ,false,false,false,false,false,true,true,true,true,true
AW,false,false,false,false,false,true,true,true,true,true
AWA,false,false,false,false,false,true,true,true,true,true
AWC,false,false,false,false,false,true,true,true,true,true
AWE,false,false,false,false,false,true,true,true,true,true
AWH,false,false,false,false,false,true,true,true,true,true
AWIN,false,false,false,false,false,true,true,true,true,true
AWRE,false,false,false,false,false,true,true,true,true,true
AXA,false,false,false,false,false,true,true,true,true,true
AXAS,false,false,false,false,false,true,true,true,true,true
AXDX,false,false,false,false,false,true,true,true,true,true
AXE,false,false,false,false,false,true,true,true,true,true
AXG,true,true,false,true,false,false,false,true,false,true
AXGN,true,true,false,true,false,false,false,true,false,true
AXGT,false,false,false,false,false,true,true,true,true,true
AXL,false,false,false,false,false,true,true,true,true,true
AXLA,false,false,false,false,false,true,true,true,true,true
AXLL,false,false,false,false,false,true,true,true,true,true
AXNX,false,false,false,false,false,true,true,true,true,true
AXTI,true,true,false,true,false,false,false,true,false,true
AY,false,false,false,false,false,true,true,true,true,true
AYE,false,false,false,false,false,true,true,true,true,true
AYLA,false,false,false,false,false,true,true,true,true,true
AYR,true,false,true,false,false,false,true,false,true,true
AYTU,true,true,false,true,false,false,false,true,false,true
AYX,false,false,false,false,false,true,true,true,true,true
AZ,false,false,false,false,false,true,true,true,true,true
AZEK,false,false,false,false,false,true,true,true,true,true
AZI,true,true,false,true,false,false,false,true,false,true
AZPN,false,false,false,false,false,true,true,true,true,true
AZR,false,false,false,false,false,true,true,true,true,true
AZRE,false,false,false,false,false,true,true,true,true,true
AZRX,false,false,false,false,false,true,true,true,true,true
AZTA,false,false,false,false,false,true,true,true,true,true
BABY,false,false,false,false,false,true,true,true,true,true
BACK,true,true,true,true,true,false,false,false,false,false
BACQ,true,true,false,true,false,false,false,true,false,true
BAER,true,true,false,true,false,false,false,true,false,true
BALY,true,true,false,true,false,false,false,true,false,true
BAND,true,true,false,true,false,false,false,true,false,true
BANL,true,true,false,true,false,false,false,true,false,true
BAOS,true,true,false,true,false,false,false,true,false,true
BARK,true,true,true,true,true,false,false,false,false,false
BAS,false,false,false,false,false,true,true,true,true,true
BASE,false,false,false,false,false,true,true,true,true,true
BBA,false,false,false,false,false,true,true,true,true,true
BBBY,true,true,true,true,true,false,false,false,false,false
BBCP,true,true,true,true,true,false,false,false,false,false
BBDC,true,true,true,true,true,false,false,false,false,false
BBG,false,false,false,false,false,true,true,true,true,true
BBGI,false,false,false,false,false,true,true,true,true,true
BBI,false,false,false,false,false,true,true,true,true,true
BBI.B,false,false,false,false,false,true,true,true,true,true
BBIG,false,false,false,false,false,true,true,true,true,true
BBLG,true,true,false,true,false,false,false,true,false,true
BBLN,false,false,false,false,false,true,true,true,true,true
BBNX,true,true,false,true,false,false,false,true,false,true
BBOT,true,true,false,true,false,false,false,true,false,true
BBRG,false,false,false,false,false,true,true,true,true,true
BBSI,false,false,false,false,false,true,true,true,true,true
BBW,false,false,false,false,false,true,true,true,true,true
BCAB,true,true,false,true,false,false,false,true,false,true
BCAX,true,true,false,true,false,false,false,true,false,true
BCDA,true,true,true,true,true,false,false,false,false,false
BCEI,false,false,false,false,false,true,true,true,true,true
BCEL,false,false,false,false,false,true,true,true,true,true
BCF,false,false,false,false,false,true,true,true,true,true
BCG,true,true,false,true,false,false,false,true,false,true
BCLI,true,true,true,true,true,false,false,false,false,false
BCOV,false,false,false,false,false,true,true,true,true,true
BCR,false,false,false,false,false,true,true,true,true,true
BCRX,false,false,false,false,false,true,true,true,true,true
BCSA,false,false,false,false,false,true,true,true,true,true
BCSF,true,true,false,true,false,false,false,true,false,true
BCTX,true,true,true,true,true,false,false,false,false,false
BCYP,false,false,false,false,false,true,true,true,true,true
BDE,false,false,false,false,false,true,true,true,true,true
BDGE,false,false,false,false,false,true,true,true,true,true
BDK,false,false,false,false,false,true,true,true,true,true
BDMD,true,true,false,true,false,false,false,true,false,true
BDN,true,true,true,true,true,false,false,false,false,false
BDSI,false,false,false,false,false,true,true,true,true,true
BDSX,true,true,false,true,false,false,false,true,false,true
BDTX,true,true,false,true,false,false,false,true,false,true
BDY,false,false,false,false,false,true,true,true,true,true
BEAT,true,true,false,true,false,false,false,true,false,true
BEAV,false,false,false,false,false,true,true,true,true,true
BEC,false,false,false,false,false,true,true,true,true,true
BECN,false,false,false,false,false,true,true,true,true,true
BEE,false,false,false,false,false,true,true,true,true,true
BEEM,true,true,true,true,true,false,false,false,false,false
BEL,false,false,false,false,false,true,true,true,true,true
BELFB,true,true,false,true,false,false,false,true,false,true
BENE,false,false,false,false,false,true,true,true,true,true
BENF,true,true,false,true,false,false,false,true,false,true
BERY,false,false,false,false,false,true,true,true,true,true
BETR,true,true,true,true,true,false,false,false,false,false
BETS,false,false,false,false,false,true,true,true,true,true
BEV,false,false,false,false,false,true,true,true,true,true
BEZ,false,false,false,false,false,true,true,true,true,true
BFAC,false,false,false,false,false,true,true,true,true,true
BFI,false,false,false,false,false,true,true,true,true,true
BFIN,false,false,false,false,false,true,true,true,true,true
BFLY,true,true,true,true,true,false,false,false,false,false
BFRG,true,true,false,true,false,false,false,true,false,true
BFRI,true,true,false,true,false,false,false,true,false,true
BFT,false,false,false,false,false,true,true,true,true,true
BFX,false,false,false,false,false,true,true,true,true,true
BFYT,false,false,false,false,false,true,true,true,true,true
BGCP,false,false,false,false,false,true,true,true,true,true
BGF,false,false,false,false,false,true,true,true,true,true
BGFV,false,false,false,false,false,true,true,true,true,true
BGG,false,false,false,false,false,true,true,true,true,true
BGIN,true,true,false,true,false,false,false,true,false,true
BGLC,true,true,false,true,false,false,false,true,false,true
BGMS,false,false,false,false,false,true,true,true,true,true
BGO,false,false,false,false,false,true,true,true,true,true
BGP,false,false,false,false,false,true,true,true,true,true
BGRY,false,false,false,false,false,true,true,true,true,true
BGS,true,true,true,true,true,false,false,false,false,false
BGSF,true,true,true,true,true,false,false,false,false,false
BGXX,false,false,false,false,false,true,true,true,true,true
BHAC,false,false,false,false,false,true,true,true,true,true
BHAT,true,true,false,true,false,false,false,true,false,true
BHE,true,false,true,false,false,false,true,false,true,true
BHI,false,false,false,false,false,true,true,true,true,true
BHIL,false,false,false,false,false,true,true,true,true,true
BHLB,false,false,false,false,false,true,true,true,true,true
BHR,true,true,false,true,false,false,false,true,false,true
BHTG,false,false,false,false,false,true,true,true,true,true
BHVN,true,true,false,true,false,false,false,true,false,true
BIAF,true,true,false,true,false,false,false,true,false,true
BID,false,false,false,false,false,true,true,true,true,true
BIG,false,false,false,false,false,true,true,true,true,true
BIGC,false,false,false,false,false,true,true,true,true,true
BIMI,false,false,false,false,false,true,true,true,true,true
BIN,false,false,false,false,false,true,true,true,true,true
BINI,true,true,true,true,true,false,false,false,false,false
BIOA,true,true,false,true,false,false,false,true,false,true
BIOC,false,false,false,false,false,true,true,true,true,true
BIOL,false,false,false,false,false,true,true,true,true,true
BIOP,false,false,false,false,false,true,true,true,true,true
BIOR,false,false,false,false,false,true,true,true,true,true
BIOS,false,false,false,false,false,true,true,true,true,true
BIOT,false,false,false,false,false,true,true,true,true,true
BIOX,true,true,true,true,true,false,false,false,false,false
BIVI,true,true,false,true,false,false,false,true,false,true
BIVV,false,false,false,false,false,true,true,true,true,true
BIVVV,false,false,false,false,false,true,true,true,true,true
BIYA,true,true,false,true,false,false,false,true,false,true
BJDX,true,true,false,true,false,false,false,true,false,true
BJRI,false,false,false,false,false,true,true,true,true,true
BJS,false,false,false,false,false,true,true,true,true,true
BKCC,false,false,false,false,false,true,true,true,true,true
BKEP,false,false,false,false,false,true,true,true,true,true
BKFS,false,false,false,false,false,true,true,true,true,true
BKI,false,false,false,false,false,true,true,true,true,true
BKKT,true,true,true,true,true,false,false,false,false,false
BKMU,false,false,false,false,false,true,true,true,true,true
BKS,false,false,false,false,false,true,true,true,true,true
BKSY,true,true,true,true,true,false,false,false,false,false
BKW,false,false,false,false,false,true,true,true,true,true
BKYI,true,true,false,true,false,false,false,true,false,true
BLBD,true,true,true,true,true,false,false,false,false,false
BLBX,true,true,false,true,false,false,false,true,false,true
BLC,false,false,false,false,false,true,true,true,true,true
BLCM,false,false,false,false,false,true,true,true,true,true
BLDE,false,false,false,false,false,true,true,true,true,true
BLDP,false,false,false,false,false,true,true,true,true,true
BLFS,false,false,false,false,false,true,true,true,true,true
BLFY,true,true,false,true,false,false,false,true,false,true
BLG,false,false,false,false,false,true,true,true,true,true
BLI,false,false,false,false,false,true,true,true,true,true
